,차량번호,보고시각,주소(지번),x좌표,y좌표
62,95조7024,2024-02-01 6:22,서울특별시 중구 신당동 197-16,127.0144256,37.56706618
63,95조7024,2024-02-01 6:24,서울특별시 중구 신당동 198-19,127.0145137,37.56678614
64,95조7024,2024-02-01 6:26,서울특별시 중구 흥인동 149,127.0146507,37.56654096
65,95조7024,2024-02-01 6:32,서울특별시 중구 을지로4가 202-1,126.9983078,37.56644977
66,95조7024,2024-02-01 6:38,서울특별시 중구 남대문로3가 110-2,126.980989,37.5620504
67,95조7024,2024-02-01 6:42,서울특별시 서대문구 미근동 324-1,126.9685332,37.561796
68,95조7024,2024-02-01 6:48,서울특별시 중구 의주로2가 16-63,126.9681749,37.56142289
69,95조7024,2024-02-01 6:52,서울특별시 중구 의주로2가 7-7,126.9697054,37.56184019
70,95조7024,2024-02-01 7:06,서울특별시 중구 신당동 204-61,127.0125586,37.56765591
71,95조7024,2024-02-01 7:08,서울특별시 중구 신당동 251-103,127.0142905,37.56714548
72,95조7024,2024-02-01 7:10,서울특별시 중구 흥인동 153-1,127.0142916,37.56672472
73,95조7024,2024-02-01 7:12,서울특별시 중구 흥인동 158-8,127.0146368,37.5667081
74,95조7024,2024-02-01 7:14,서울특별시 중구 흥인동 158-1,127.0153417,37.56681117
75,95조7024,2024-02-01 7:16,서울특별시 중구 흥인동 117-1,127.0155551,37.56636659
76,95조7024,2024-02-01 7:24,서울특별시 중구 신당동 251-102,127.0136732,37.56583425
77,95조7024,2024-02-01 7:26,서울특별시 중구 흥인동 153-4,127.0140838,37.56665077
78,95조7024,2024-02-01 7:28,서울특별시 중구 흥인동 160,127.0140602,37.56600593
79,95조7024,2024-02-01 7:30,서울특별시 중구 흥인동 142-2,127.0142362,37.56599663
80,95조7024,2024-02-01 7:32,서울특별시 중구 흥인동 132,127.0143523,37.56541971
81,95조7024,2024-02-01 7:36,서울특별시 중구 신당동 204-72,127.0116512,37.56801136
82,95조7024,2024-02-01 7:38,서울특별시 중구 신당동 193-10,127.0124679,37.56792
83,95조7024,2024-02-01 7:42,서울특별시 중구 신당동 217-109,127.0127963,37.56931606
84,95조7024,2024-02-01 7:44,서울특별시 중구 신당동 217-106,127.0129785,37.56931586
85,95조7024,2024-02-01 7:46,서울특별시 중구 신당동 217-104,127.0130979,37.56931648
86,95조7024,2024-02-01 7:48,서울특별시 중구 신당동 217-95,127.0137722,37.5693455
87,95조7024,2024-02-01 7:50,서울특별시 중구 신당동 222-8,127.0132125,37.56865595
88,95조7024,2024-02-01 7:52,서울특별시 중구 신당동 213-53,127.0131217,37.5687156
89,95조7024,2024-02-01 7:58,서울특별시 중구 흥인동 159-1,127.0155104,37.56927456
90,95조7024,2024-02-01 8:00,서울특별시 중구 황학동 58,127.0178739,37.56939469
91,95조7024,2024-02-01 8:06,서울특별시 중구 신당동 193-29,127.0143767,37.56847327
92,95조7024,2024-02-01 8:14,서울특별시 중구 신당동 251-91,127.0134851,37.56660957
93,95조7024,2024-02-01 8:18,서울특별시 중구 을지로7가 112-3,127.0085615,37.56577472
94,95조7024,2024-02-01 8:24,서울특별시 중구 을지로3가 5-4,126.9907698,37.56645645
95,95조7024,2024-02-01 8:26,서울특별시 중구 을지로2가 101-10,126.9892163,37.56638154
96,95조7024,2024-02-01 8:30,서울특별시 중구 을지로2가 18-6,126.9843796,37.56617827
97,95조7024,2024-02-01 8:32,서울특별시 중구 남대문로2가 26-2,126.9815805,37.56241288
98,95조7024,2024-02-01 8:34,서울특별시 중구 남대문로4가 10-1,126.976588,37.56054531
99,95조7024,2024-02-01 8:46,서울특별시 중구 의주로1가 138-5,126.968321,37.56167512
100,95조7024,2024-02-01 8:52,서울특별시 중구 의주로2가 63-2,126.969378,37.56177947
101,95조7024,2024-02-01 9:24,서울특별시 중구 신당동 102-1,127.0162143,37.56395102
102,95조7024,2024-02-01 9:28,서울특별시 중구 신당동 224-22,127.0124605,37.56503646
