,x,y
240,127.025912524742,37.564962912424
241,127.016387137532,37.5698008940232
242,127.021649108349,37.5697480589214
243,127.019031279979,37.5658705341808
244,127.012229427736,37.5666964767118
245,127.004433495117,37.5637959994777
250,127.009323015275,37.5528850890303
251,127.016202219879,37.5579793970105
252,127.010923224626,37.5613646887212
253,127.021202627642,37.5664134647796
254,127.021353521099,37.5672459577843
255,127.020639349682,37.5650203543895
256,127.01389317224,37.5616007981316
257,127.015061552897,37.5649542537104
258,127.015084686746,37.5646088989099
259,127.014904756236,37.5647954279801
263,127.013062893637,37.5565829698665
264,127.015483153491,37.5626519732776
266,127.015700592817,37.5594747596259
267,127.013447291496,37.5562609102098
268,127.010720765504,37.5646918169857
269,127.011811113118,37.5619124092265
270,127.018885388574,37.5591818295224
271,127.013656199985,37.564877839955
272,127.018822230033,37.5654618758772
273,127.02357825023,37.5674654675108
274,127.019382542556,37.5681964879459
275,127.017689058619,37.5700738879392
276,127.023355144839,37.5703500491638
277,127.018286558052,37.5684413732166
278,127.021232133587,37.5682783406022
279,127.017721978351,37.5656889169744
280,127.011409937259,37.5660057651434
284,127.022479608451,37.5651897660122
285,127.017231673839,37.5648345749218
286,127.021864382865,37.5642499623053
287,127.020419862362,37.5633026431149
288,127.020314210413,37.5622843550888
289,127.019279181011,37.5619829650733
290,127.018415983162,37.5617292921143
291,127.015937524484,37.5623525116607
292,127.015721721432,37.5625355329971
293,127.010621634914,37.5616544767816
294,127.013261757242,37.5611376683232
296,127.017296018347,37.5557653109944
297,127.022747618115,37.5628913631846
298,127.011822813137,37.5571651448861
299,127.018885388574,37.5591818295224
300,127.013656199985,37.564877839955
301,127.02357825023,37.5674654675108
302,127.019382542556,37.5681964879459
303,127.017689058619,37.5700738879392
304,127.023355144839,37.5703500491638
305,127.018286558052,37.5684413732166
306,127.021232133587,37.5682783406022
307,127.017721978351,37.5656889169744
308,127.011409937259,37.5660057651434
312,127.022479608451,37.5651897660122
313,127.017231673839,37.5648345749218
314,127.021864382865,37.5642499623053
315,127.020419862362,37.5633026431149
316,127.020314210413,37.5622843550888
317,127.019279181011,37.5619829650733
318,127.018415983162,37.5617292921143
319,127.015937524484,37.5623525116607
320,127.015721721432,37.5625355329971
321,127.013261757242,37.5611376683232
323,127.017296018347,37.5557653109944
324,127.022747618115,37.5628913631846
325,127.011822813137,37.5571651448861
326,127.013132152182,37.5649398879462
327,127.011734368121,37.5546517308883
328,127.016214265763,37.5639510218937
329,127.026167064243,37.5649064539226
330,127.02917661249,37.5643297416563
331,127.02468405884,37.5651869831028
332,127.02322143093,37.5680672231898
333,127.01855503321,37.570647598949
334,127.022272037056,37.5717047246173
335,127.018507777824,37.5672331034596
336,127.023079910588,37.5654026456681
337,127.017272153687,37.56563618527
338,127.015876642222,37.5666692829955
339,127.012092102855,37.5518348147176
340,127.0101205023,37.5535864502965
341,127.019343624955,37.5695895235872
342,127.020195867546,37.5695869481838
343,127.020603710689,37.5634315437616
344,127.016821936224,37.5623236471711
345,127.017604292078,37.5638929788463
349,127.012304372635,37.5564513255185
352,127.013057745423,37.5621028387221
353,127.014853248209,37.5624761796775
354,127.014816387196,37.5615197763807
355,127.020098884297,37.5654659902227
356,127.019442466491,37.5705470852565
357,127.019357151459,37.5684949919735
358,127.018506344746,37.5669308195754
359,127.019872527531,37.5659683338443
360,127.015318856131,37.5562436533694
361,127.02163324456,37.5634286566162
363,127.012327344344,37.5543732621532
364,127.006518510944,37.5639883555916
365,127.012764752087,37.5563578432042
366,127.013577142934,37.5627197825889
368,127.00774286936,37.5642052415577
369,127.018749134606,37.5587842412214
370,127.01701041386,37.5589561444744
0,126.9683443,37.56113525
