,차량번호,보고시각,주소(지번),x좌표,y좌표
26,800조2173,2024-02-04 22:16:41,서울특별시 중구 신당동 304-638,127.010419317977,37.5628536311845
27,800조2173,2024-02-04 22:28:41,서울특별시 중구 신당동 307-40,127.012784962717,37.5607157841142
28,800조2173,2024-02-04 22:34:41,서울특별시 중구 신당동 316-3,127.015661787493,37.5590067869089
29,800조2173,2024-02-04 22:37:41,서울특별시 중구 신당동 294-66,127.014874878619,37.5596913761216
30,800조2173,2024-02-04 22:49:40,서울특별시 중구 신당동 333-625,127.013157653054,37.5580515850303
31,800조2173,2024-02-04 22:52:41,서울특별시 중구 신당동 333-65,127.013586113843,37.5578948530832
32,800조2173,2024-02-04 22:58:42,서울특별시 중구 신당동 333-694,127.013356816582,37.5572577840452
33,800조2173,2024-02-04 23:01:41,서울특별시 중구 신당동 340-56,127.012478381342,37.5568046784601
34,800조2173,2024-02-04 23:07:41,서울특별시 중구 신당동 335-3,127.013801523818,37.5568521038737
35,800조2173,2024-02-04 23:16:41,서울특별시 중구 신당동 343-11,127.013861579078,37.5560202058583
36,800조2173,2024-02-04 23:19:41,서울특별시 중구 신당동 842-1,127.013812614608,37.5556235924615
37,800조2173,2024-02-04 23:22:41,서울특별시 중구 신당동 340-194,127.012809846156,37.5559918531245
38,800조2173,2024-02-04 23:46:41,서울특별시 중구 신당동 340-123,127.012262658638,37.5560507463621
39,800조2173,2024-02-04 23:52:41,서울특별시 중구 신당동 340-172,127.012252857342,37.5577071410384
40,800조2173,2024-02-05 00:22:41,서울특별시 중구 신당동 228-22,127.010413067019,37.5642945952756
41,800조2173,2024-02-05 00:28:43,서울특별시 중구 충무로4가 125-29,126.995859542541,37.5617664253511
42,800조2173,2024-02-05 00:31:41,서울특별시 중구 충무로1가 15-1,126.981878671014,37.5620347755711
43,800조2173,2024-02-05 00:34:42,서울특별시 중구 봉래동1가 1-2,126.974187859788,37.5597515702851
44,800조2173,2024-02-05 00:58:42,서울특별시 중구 충무로5가 69,126.998035926061,37.5621772459869
45,800조2173,2024-02-05 01:04:42,서울특별시 중구 신당동 295-47,127.013496445599,37.5602272745237
46,800조2173,2024-02-05 01:07:42,서울특별시 중구 신당동 294-115,127.014926805973,37.5595802766384
47,800조2173,2024-02-05 01:25:42,서울특별시 중구 신당동 295-14,127.013901266272,37.5600857710379
48,800조2173,2024-02-05 01:55:43,서울특별시 중구 을지로7가 2-32,127.010506422303,37.5657371719846
49,800조2173,2024-02-05 02:01:43,서울특별시 중구 신당동 247-92,127.014112138179,37.5649756345225
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
